Accuracy,F1-score,Model,Precision,Recall,fit_time,score_time
0.9049380457291762,0.8005796563946811,RandomForest,0.8638419559508013,0.7822135903096619,14.694538927078247,0.33493428230285643
0.9034761717041725,0.8033814154258103,ExtraTree,0.8687874309426531,0.7836670726253685,6.678963613510132,1.1235759735107422
0.9133685446049566,0.8217113548345247,SVC,0.8427801737018525,0.8296078384417533,21.95930151939392,16.998182678222655
0.9127633654715481,0.8120491291472994,XGBoost,0.9070583366359057,0.7708584062206013,513.0191385746002,6.576587247848511
0.8691979808340008,0.7933935180745162,LogisticRegression,0.7843694396910507,0.8365034312900314,50.290874004364014,0.06778526306152344
